MAVEN.UTCGregorian         MAVEN.EarthMJ2000Eq.X   MAVEN.EarthMJ2000Eq.Y   MAVEN.EarthMJ2000Eq.Z   
19 Nov 2013 08:18:13.196   -192242.98181595534     -44251.091226548582     35427.118630125566      
19 Nov 2013 08:28:13.196   -194482.22884340305     -44975.159425049984     35953.605162760759      
19 Nov 2013 08:38:13.196   -196718.13003838103     -45698.46245402444      36479.468545538417      
19 Nov 2013 08:48:13.196   -198950.76415534809     -46421.015184385476     37004.721419027323      
19 Nov 2013 08:58:13.196   -201180.20710668506     -47142.832063576076     37529.376026641199      
19 Nov 2013 09:08:13.196   -203406.53210065953     -47863.92713126439      38053.444231277979      
19 Nov 2013 09:18:13.196   -205629.80977100297     -48584.314034353825     38576.937531094161      
19 Nov 2013 09:28:13.196   -207850.10829871023     -49304.006041339519     39099.867074467205      
19 Nov 2013 09:38:13.196   -210067.49352662099     -50023.016056041815     39622.243674195532      
19 Nov 2013 09:48:13.196   -212282.02906729523     -50741.356630745999     40144.077820981904      
19 Nov 2013 09:58:13.196   -214493.77640465254     -51459.039978776476     40665.379696243341      
19 Nov 2013 10:08:13.196   -216702.794989808       -52176.077986532167     41186.159184287142      
19 Nov 2013 10:18:13.196   -218909.14233150048     -52892.482225008622     41706.42588389045       
19 Nov 2013 10:28:13.196   -221112.87408148014     -53608.263960831348     42226.189119317823      
19 Nov 2013 10:38:13.196   -223314.04411519109     -54323.434166823434     42745.457950809483      
19 Nov 2013 10:48:13.196   -225512.70460805998     -55038.003532129725     43264.241184570143      
19 Nov 2013 10:58:13.196   -227708.90610767773     -55751.982471918302     43782.547382286932      
19 Nov 2013 11:08:13.196   -229902.69760213891     -56465.381136679614     44300.384870202703      
19 Nov 2013 11:18:13.196   -232094.12658478454     -57178.209421141837     44817.76174776948       
19 Nov 2013 11:28:13.196   -234283.23911557472     -57890.476972820834     45334.685895905081      
19 Nov 2013 11:38:13.196   -236470.07987930183     -58602.1932002217       45851.164984874842      
19 Nov 2013 11:48:13.196   -238654.69224083898     -59313.367280708211     46367.206481818292      
19 Nov 2013 11:58:13.196   -240837.11829760525     -60024.00816805553      46882.817657940315      
19 Nov 2013 12:08:13.196   -243017.39892941524     -60734.124599701092     47398.005595384297      
19 Nov 2013 12:18:13.196   -245195.57384587018     -61443.725103707278     47912.777193804199      
19 Nov 2013 12:28:13.196   -247371.68163143509     -62152.818005449502     48427.13917665113       
19 Nov 2013 12:38:13.196   -249545.75978833836     -62861.411434041838     48941.098097189482      
19 Nov 2013 12:48:13.196   -251717.84477741944     -63569.513328512548     49454.660344256197      
19 Nov 2013 12:58:13.196   -253887.97205704259     -64277.131443740516     49967.832147776535      
19 Nov 2013 13:08:13.196   -256056.17612018643     -64984.273356163576     50480.619584048465      
19 Nov 2013 13:18:13.196   -258222.49052981203     -65690.946469268878     50993.028580807353      
19 Nov 2013 13:28:13.196   -260386.94795260555     -66397.158018874936     51505.064922081816      
19 Nov 2013 13:38:13.196   -262549.58019118448     -67102.915078214704     52016.734252851093      
19 Nov 2013 13:48:13.196   -264710.41821485228     -67808.224562828444     52528.042083513588      
19 Nov 2013 13:58:13.196   -266869.49218897935     -68513.093235274762     53038.993794175723      
19 Nov 2013 14:08:13.196   -269026.83150308416     -69217.527709667484     53549.594638769799      
19 Nov 2013 14:18:13.196   -271182.46479768347     -69921.534456046298     54059.849749008979      
19 Nov 2013 14:28:13.196   -273336.41998997697     -70625.119804588103     54569.764138187114      
19 Nov 2013 14:38:13.196   -275488.72429842572     -71328.289949665981     55079.342704830648      
19 Nov 2013 14:48:13.196   -277639.40426628344     -72031.050953762082     55588.590236209595      
19 Nov 2013 14:58:13.196   -279788.48578413273     -72733.408751240961     56097.51141171404       
19 Nov 2013 15:08:13.196   -281935.99411147734     -73435.369151988998     56606.110806102304      
19 Nov 2013 15:18:13.196   -284081.95389743801     -74136.937844925487     57114.39289262658       
19 Nov 2013 15:28:13.196   -286226.38920059637     -74838.120401390857     57622.362046041795      
19 Nov 2013 15:38:13.196   -288369.32350802922     -75538.922278417172     58130.022545502594      
19 Nov 2013 15:48:13.196   -290510.77975357242     -76239.348821885404     58637.378577353695      
19 Nov 2013 15:58:13.196   -292650.78033535287     -76939.405269574534     59144.43423781819       
19 Nov 2013 16:08:13.196   -294789.34713262192     -77639.096754106562     59651.193535588296      
19 Nov 2013 16:18:13.196   -296926.50152192602     -78338.428305791924     60157.660394322804      
19 Nov 2013 16:28:13.196   -299062.26439264428     -79037.404855378947     60663.838655055253      
19 Nov 2013 16:38:13.196   -301196.65616192285     -79736.031236711351     61169.732078516558      
19 Nov 2013 16:48:13.196   -303329.69678903482     -80434.312189297663     61675.344347375998      
19 Nov 2013 16:58:13.196   -305461.40578919236     -81132.252360795654     62180.679068403617      
19 Nov 2013 17:08:13.196   -307591.80224683502     -81829.856309415249     62685.739774557733      
19 Nov 2013 17:18:13.196   -309720.90482841962     -82527.128506243316     63190.529927000374      
19 Nov 2013 17:28:13.196   -311848.73179473233     -83224.073337492868     63695.052917043758      
19 Nov 2013 17:38:13.196   -313975.3010127467      -83920.695106680243     64199.312068030704      
